KONAMI ID,レアリティ,カード名
13665,R,飛竜艇-ファンドラ
13666,R,烈風の空牙団
13667,N,空牙団の修練
13668,UR,閃刀姫-カガリ
13669,SR,閃刀姫-シズク
13670,R,閃刀姫-レイ
13671,UR,閃刀起動-エンゲージ
13672,R,閃刀術式-アフターバーナー
13673,N,閃刀術式-ジャミングウェーブ
13674,SR,閃刀機-ホーネットビット
13675,SR,閃刀機-ウィドウアンカー
13676,N,閃刀機-イーグルブースター
13677,N,閃刀機-シャークキャノン
13678,N,閃刀機構-ハーキュリーベース
13679,R,閃刀機関-マルチロール
13680,R,閃刀空域-エリアゼロ
13682,UR,悪魔嬢リリス
13683,UR,闇黒の魔王ディアボロス
13684,SR,悪王アフリマ
13685,N,影王デュークシェード
13686,SR,闇黒世界-シャドウ・ディストピア-
13687,SR,悪のデッキ破壊ウイルス
13689,SR,竜魔導の守護者
13690,SR,クインテット・マジシャン
13691,SR,円融魔術
13692,R,ライドロン
13693,N,テクスチェンジャー
13694,SR,ウィジェット・キッド
13695,SR,サイバース・ホワイトハット
13696,N,サイバネット・リカバー
13697,N,サイバネット・リグレッション
13698,SR,トランスコード・トーカー
13699,N,ペンテスタッグ
13700,N,EMクレイブレイカー
13701,R,ファーニマル・エンジェル
13702,N,ケンドウ魂 KAI-DEN
13703,R,一族の結集
13704,SR,リヴェンデット・エグゼクター
13705,R,ヴェンデット・アニマ
13706,N,リヴェンデット・バース
13707,N,ヴェンデット・ナイトメア
13708,N,ヴェンデット・デイブレイク
13709,SR,F.A.ダークネスマスター
13710,UR,F.A.ライトニングマスター
13711,N,F.A.ウィナーズ
13712,N,F.A.デッド・ヒート
13713,N,F.A.オーバー・ヒート
13714,SR,シューティング・ライザー・ドラゴン
13715,SR,デーモンの降臨
13717,R,SIMMタブラス
13718,N,クラスター・コンジェスター
13719,N,剛鬼ムーンサルト
13720,N,剛鬼ツープラトン
13721,N,剛鬼ヘルトレーナー
13722,N,サイバー・ドラゴン・フィーア
13723,N,サイバー・ドラゴン・ヘルツ
13724,R,ドラグニティ-セナート
13725,N,ドラグニティ-クーゼ
13726,N,魔境のパラディオン
13727,R,神樹のパラディオン
13728,N,百獣のパラディオン
13729,N,星辰のパラディオン
13730,R,天穹のパラディオン
13731,R,星遺物-『星冠』
13732,R,魔神儀-キャンドール
13733,R,魔神儀-タリスマンドラ
13734,N,メタファイズ・デコイドラゴン
13735,SR,闇霊神オブルミラージュ
13736,R,コスモブレイン
13737,R,魔晶龍ジルドラス
13738,N,魔神童
13739,R,サイコ・エース
13740,R,ハイ・キューピット
13741,R,寝ガエル
13742,N,サイバース・マジシャン
13743,N,破滅の天使ルイン
13744,N,終焉の悪魔デミス
13745,UR,破滅の美神ルイン
13746,UR,終焉の覇王デミス
13747,N,嵐竜の聖騎士
13748,N,ドラグニティナイト-ハールーン
13749,UR,ドラグニティナイト-アスカロン
13750,UR,ヴァレルソード・ドラゴン
13751,R,サイバース・ウィッチ
13752,N,リンク・ディヴォーティー
13753,N,レストレーション・ポイントガード
13754,R,剛鬼ジャドウ・オーガ
13755,SR,剛鬼ザ・ジャイアント・オーガ
13756,N,ショートヴァレル・ドラゴン
13757,SR,マガジンドラムゴン
13758,UR,サイバー・ドラゴン・ズィーガー
13759,SR,マギアス・パラディオン
13760,N,レグレクス・パラディオン
13761,SR,アークロード・パラディオン
13762,SR,明星の機械騎士
13763,R,閃刀姫-ハヤテ
13764,R,リプロドクス
13765,SR,見習い魔嬢
13766,SR,ハイパースター
13767,N,サイバネット・リチューアル
13768,N,ゼロ・エクストラリンク
13769,N,ヴァレル・リロード
13770,R,サイバー・レヴシステム
13771,N,リユナイト・パラディオン
13772,N,オーバード・パラディオン
13773,N,エンドレス・オブ・ザ・ワールド
13774,N,ブレイク・オブ・ザ・ワールド
13775,N,リバース・オブ・ザ・ワールド
13776,R,星遺物の醒存
13777,R,星遺物の機憶
13778,N,魔導研究所
13779,N,獣・魔・導
13780,SR,星呼びの天儀台
13781,N,孤毒の剣
13782,SR,クロス・ブリード
13783,SR,予見通帳
13784,N,シールド・ハンドラ
13785,SR,ミラーフォース・ランチャー
13786,N,リンク・デス・ターレット
13787,N,サイバネティック・オーバーフロー
13788,N,ドラグニティ・ドライブ
13789,N,クルセイド・パラディオン
13790,R,リターン・オブ・ザ・ワールド
13791,R,星遺物の交心
13792,R,メタファイズ・アセンション
13793,R,弩弓部隊
13794,R,深すぎた墓穴
13795,SR,単一化
13796,N,ディーラーズ・チョイス
13800,SR,ゴッドオーガス
13801,SR,サモン・ダイス
13802,N,シンデレラ
13803,N,カボチャの馬車
13804,R,鉄のハンス
13805,SR,鉄の騎士
13806,SR,怪鳥グライフ
13807,R,ヘクサ・トルーデ
13808,UR,シュトロームベルクの金の城
13809,N,ガラスの靴
13810,R,鉄の檻
13811,SR,リトマスの死の剣士
13812,N,リトマスの死儀式
13813,SR,リビング・フォッシル
13814,UR,一撃必殺!居合いドロー
13815,N,時械神ミチオン
13816,N,時械神ハイロン
13817,N,時械神ラフィオン
13818,R,時械神ガブリオン
13819,UR,時械神サンダイオン
13820,R,虚無械アイン
13821,N,無限械アイン・ソフ
13822,N,無限光アイン・ソフ・オウル
13823,SR,No.27 弩級戦艦-ドレッドノイド
13824,SR,No.67 パラダイスマッシャー
13825,R,No.75 惑乱のゴシップ・シャドー
13826,UR,No.90 銀河眼の光子卿
13827,SR,アイアンドロー
13828,R,グローリアス・ナンバーズ
13829,N,地翔星ハヤテ
13830,N,天昇星テンマ
13831,N,天融星カイキ
13832,R,覇勝星イダテン
13833,R,覇道星シュラ
13834,R,ハイバネーション・ドラゴン
13835,R,トリガー・ヴルム
13836,UR,トポロジック・ガンブラー・ドラゴン
13837,SR,ヴァレルガード・ドラゴン
13838,SR,マズルフラッシュ・ドラゴン
13839,SR,オッドアイズ・ファンタズマ・ドラゴン
13840,R,希望の魔術師
13841,UR,サクリファイス・アニマ
13842,R,青眼の混沌龍
13843,R,ブルーアイズ・ソリッド・ドラゴン
13844,UR,ビンゴマシーンGO!GO!
13845,N,青き眼の激臨
13846,N,強靭!無敵!最強!
13847,SR,サイバー・エタニティ・ドラゴン
13848,N,サイバー・ファロス
13849,R,サイバーロード・フュージョン
13850,N,エターナル・エヴォリューション・バースト
13851,R,サイバネティック・レボリューション
13852,UR,BF-フルアーマード・ウィング
13853,SR,BF-毒風のシムーン
13854,R,BF-南風のアウステル
13855,N,グローウィング・ボウガン
13856,R,ブラック・バード・クローズ
13857,SR,輝光竜フォトン・ブラスト・ドラゴン
13858,R,フォトン・バニッシャー
13859,SR,フォトン・オービタル
13860,N,フォトン・ハンド
13861,N,フォトン・チェンジ
13862,UR,魔界劇団-メロー・マドンナ
13863,N,魔界劇団-コミック・リリーフ
13864,R,魔界台本「ロマンティック・テラー」
13865,SR,魔界劇場「ファンタスティックシアター」
13866,R,魔界劇団のカーテンコール
13867,SR,E・HERO ネビュラ・ネオス
13868,UR,ジャンク・スピーダー
13869,R,レイテンシ
13870,R,スワップリースト
13871,R,デフコンバード
13872,SR,マイクロ・コーダー
13873,SR,プロフィビット・スネーク
13874,R,コード・ラジエーター
13875,R,スプール・コード
13876,R,サイバネット・オプティマイズ
13877,SR,サイバネット・コーデック
13878,R,サイバネット・コンフリクト
13879,N,シューティングコード・トーカー
13880,R,エルフェーズ
13881,N,トークバック・ランサー
13882,SR,デーモンの顕現
13883,R,アストラグールズ
13884,N,レイン・ボーズ
13885,N,ベルキャットファイター
13886,R,リンク・パーティー
13887,SR,ペア・ルック
13888,R,クロック・ワイバーン
13889,N,転生炎獣ミーア
13890,N,転生炎獣フォクシー
13891,N,転生炎獣ファルコ
13892,R,転生炎獣Jジャガー
13893,R,ダイナレスラー・カパプテラ
13894,N,ダイナレスラー・カポエラプトル
13895,R,ダイナレスラー・システゴ
13896,UR,ダイナレスラー・パンクラトプス
13897,N,銀河の修道師
13898,N,銀河剣聖
13899,R,墓守の神職
13900,N,墓守の霊術師
13901,N,オルフェゴール・カノーネ
13902,N,オルフェゴール・スケルツォン
13903,R,オルフェゴール・ディヴェル
13904,R,星遺物-『星杖』
13905,SR,雷源龍-サンダー・ドラゴン
13906,SR,雷電龍-サンダー・ドラゴン
13907,SR,雷鳥龍-サンダー・ドラゴン
13908,SR,雷獣龍-サンダー・ドラゴン
13909,R,雷劫龍-サンダー・ドラゴン
13910,N,魔神儀-ペンシルベル
13911,N,魔神儀-ブックストーン
13912,UR,混源龍レヴィオニア
13913,SR,幻妖フルドラ
13914,N,光の精霊 ディアーナ
13915,R,失楽の魔女
13916,R,クマモール
13917,R,ゴキポール
13918,SR,トークンコレクター
13919,R,通販売員
13920,R,転生炎獣エメラルド・イーグル
13921,UR,サイバース・クロック・ドラゴン
13922,UR,墓守の異能者
13923,UR,超雷龍-サンダー・ドラゴン
13924,UR,雷神龍-サンダー・ドラゴン
13925,N,ダイプレクサ・キマイラ
13926,R,クロック・スパルトイ
13927,UR,転生炎獣ヒートライオ
13928,UR,ダイナレスラー・キング・Tレッスル
13929,UR,銀河眼の煌星竜
13930,SR,オルフェゴール・ガラテア
13931,SR,オルフェゴール・ロンギルス
13932,R,オルフェゴール・オーケストリオン
13933,N,ヴェルスパーダ・パラディオン
13934,UR,空牙団の大義 フォルゴ
13935,R,竜絶蘭
13936,SR,常夏のカミナリサマー
13937,N,サイバネット・フュージョン
13938,SR,転生炎獣の聖域
13939,N,転生炎獣の降臨
13940,R,転生炎獣の意志
13941,R,ワールド・ダイナ・レスリング
13942,SR,ネクロバレーの玉座
13943,N,銀河天翔
13944,R,オルフェゴール・バベル
13945,R,オルフェゴール・プライム
13946,N,オルフェゴール・アインザッツ
13947,SR,雷龍融合
13948,N,閃刀術式-ベクタードブラスト
13949,R,G・ボールパーク
13950,SR,深淵の宣告者
13951,R,コンセントレイト
13952,SR,おろかな重葬
13953,N,パラレル・パンツァー
13954,N,サラマングレイト・ギフト
13955,R,ネクロバレーの神殿
13956,N,永遠なる銀河
13957,N,オルフェゴール・アタック
13958,N,オルフェゴール・コア
13959,R,百雷のサンダー・ドラゴン
13960,R,雷龍放電
13961,R,クローラー・パラディオン
13962,SR,死魂融合
13963,R,インヴィンシブル・ヘイロー
13964,R,通行増税
13965,SR,トラップトリック
13966,R,一色即発
13967,N,素早きは三文の徳
13971,SR,闇鋼龍 ダークネスメタル
13972,UR,氷獄龍 トリシューラ
13973,R,熾天龍 ジャッジメント
13974,R,撃滅龍 ダーク・アームド
13975,SR,終焉龍 カオス・エンペラー
13976,R,コンタクト・ゲート
13977,SR,一点着地
13978,UR,未界域のビッグフット
13979,SR,未界域のネッシー
13980,N,未界域のチュパカブラ
13981,SR,未界域のジャッカロープ
13982,R,未界域-ユーマリア大陸
13983,R,未界域の危険地帯
13984,N,聖騎士コルネウス
13985,UR,神聖騎士王コルネウス
13986,R,聖騎士ペリノア
13987,N,聖剣クラレント
13988,R,超装甲兵器ロボ ブラックアイアンG
13989,R,G戦隊 シャインブラック
13990,R,捕食植物スパイダー・オーキッド
13991,R,デストーイ・マイスター
13992,SR,ワルキューレ・ドリット
13993,N,ワルキューレ・ツヴァイト
13994,N,ワルキューレ・アルテスト
13995,R,ワルキューレ・ヴリュンヒルデ
13996,N,運命の戦車
13997,UR,Walkuren Ritt
13998,SR,時の女神の悪戯
13999,N,女神スクルドの託宣
14000,N,女神ヴェルダンディの導き
14001,N,女神ウルドの裁断
14002,UR,忍者マスター SAIZO
14003,R,黄色い忍者
14004,SR,黄竜の忍者
14005,SR,隠れ里-忍法修練の地
14006,SR,忍法 妖変化の術
14007,SR,魔界の警邏課デスポリス
14009,N,ネフティスの悟り手
14010,R,ネフティスの祈り手
14011,N,ネフティスの語り手
14012,N,ネフティスの護り手
14013,R,ネフティスの祀り手
14014,SR,ネフティスの蒼凰神
14015,R,守護神-ネフティス
14016,UR,焔凰神-ネフティス
14017,R,ネフティスの輪廻
14018,N,ネフティスの希望
14019,N,ネフティスの覚醒
14020,N,プランキッズ・ランプ
14021,N,プランキッズ・ドロップ
14022,N,プランキッズ・パルス
14023,SR,プランキッズ・ロケット
14024,R,プランキッズ・ウェザー
14025,UR,プランキッズ・ハウスバトラー
